Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Ecuador,ECU,"Mar 11, 2020",17,2
Ecuador,ECU,"Mar 14, 2020",23,6
Ecuador,ECU,"Mar 15, 2020",28,5
Ecuador,ECU,"Mar 16, 2020",37,9
Ecuador,ECU,"Mar 17, 2020",58,21
Ecuador,ECU,"Mar 18, 2020",111,53
Ecuador,ECU,"Mar 19, 2020",168,57
Ecuador,ECU,"Mar 20, 2020",199,31
Ecuador,ECU,"Mar 21, 2020",426,227
Ecuador,ECU,"Mar 22, 2020",532,106
Ecuador,ECU,"Mar 23, 2020",789,257
Ecuador,ECU,"Mar 24, 2020",981,192
Ecuador,ECU,"Mar 25, 2020",1082,101
Ecuador,ECU,"Mar 26, 2020",1211,129
Ecuador,ECU,"Mar 27, 2020",1403,192
Ecuador,ECU,"Mar 28, 2020",1627,224
Ecuador,ECU,"Mar 29, 2020",1835,208
Ecuador,ECU,"Mar 30, 2020",1890,55
Egypt,EGY,"Dec 31, 2019",0,0
Egypt,EGY,"Jan 1, 2020",0,0
Egypt,EGY,"Jan 2, 2020",0,0
Egypt,EGY,"Jan 3, 2020",0,0
Egypt,EGY,"Jan 4, 2020",0,0
Egypt,EGY,"Jan 5, 2020",0,0
Egypt,EGY,"Jan 6, 2020",0,0
Egypt,EGY,"Jan 7, 2020",0,0
Egypt,EGY,"Jan 8, 2020",0,0
Egypt,EGY,"Jan 9, 2020",0,0
Egypt,EGY,"Jan 10, 2020",0,0
Egypt,EGY,"Jan 11, 2020",0,0
Egypt,EGY,"Jan 12, 2020",0,0
Egypt,EGY,"Jan 13, 2020",0,0
Egypt,EGY,"Jan 14, 2020",0,0
Egypt,EGY,"Jan 15, 2020",0,0
Egypt,EGY,"Jan 16, 2020",0,0
Egypt,EGY,"Jan 17, 2020",0,0
Egypt,EGY,"Jan 18, 2020",0,0
Egypt,EGY,"Jan 19, 2020",0,0
Egypt,EGY,"Jan 20, 2020",0,0
Egypt,EGY,"Jan 21, 2020",0,0
Egypt,EGY,"Jan 22, 2020",0,0
Egypt,EGY,"Jan 23, 2020",0,0
Egypt,EGY,"Jan 24, 2020",0,0
Egypt,EGY,"Jan 25, 2020",0,0
Egypt,EGY,"Jan 26, 2020",0,0
Egypt,EGY,"Jan 27, 2020",0,0
Egypt,EGY,"Jan 28, 2020",0,0
Egypt,EGY,"Jan 29, 2020",0,0
Egypt,EGY,"Jan 30, 2020",0,0
Egypt,EGY,"Jan 31, 2020",0,0
Egypt,EGY,"Feb 1, 2020",0,0
Egypt,EGY,"Feb 2, 2020",0,0
Egypt,EGY,"Feb 3, 2020",0,0
Egypt,EGY,"Feb 4, 2020",0,0
Egypt,EGY,"Feb 5, 2020",0,0
Egypt,EGY,"Feb 6, 2020",0,0
Egypt,EGY,"Feb 7, 2020",0,0
Egypt,EGY,"Feb 8, 2020",0,0
Egypt,EGY,"Feb 9, 2020",0,0
Egypt,EGY,"Feb 10, 2020",0,0
Egypt,EGY,"Feb 11, 2020",0,0
Egypt,EGY,"Feb 12, 2020",0,0
Egypt,EGY,"Feb 13, 2020",0,0
Egypt,EGY,"Feb 14, 2020",0,0
Egypt,EGY,"Feb 15, 2020",1,1
Egypt,EGY,"Feb 16, 2020",1,0
Egypt,EGY,"Feb 17, 2020",1,0
Egypt,EGY,"Feb 18, 2020",1,0
Egypt,EGY,"Feb 19, 2020",1,0
Egypt,EGY,"Feb 20, 2020",1,0
Egypt,EGY,"Feb 21, 2020",1,0
Egypt,EGY,"Feb 22, 2020",1,0
Egypt,EGY,"Feb 23, 2020",1,0
Egypt,EGY,"Feb 24, 2020",1,0
Egypt,EGY,"Feb 25, 2020",1,0
Egypt,EGY,"Feb 26, 2020",1,0
Egypt,EGY,"Feb 27, 2020",1,0
Egypt,EGY,"Feb 28, 2020",1,0
Egypt,EGY,"Feb 29, 2020",1,0
Egypt,EGY,"Mar 1, 2020",1,0
Egypt,EGY,"Mar 2, 2020",2,1
Egypt,EGY,"Mar 6, 2020",3,1
Egypt,EGY,"Mar 7, 2020",15,12
Egypt,EGY,"Mar 9, 2020",49,34
Egypt,EGY,"Mar 10, 2020",55,6
Egypt,EGY,"Mar 11, 2020",59,4
Egypt,EGY,"Mar 12, 2020",60,1
Egypt,EGY,"Mar 13, 2020",80,20
Egypt,EGY,"Mar 14, 2020",93,13
Egypt,EGY,"Mar 15, 2020",93,0
Egypt,EGY,"Mar 16, 2020",110,17
Egypt,EGY,"Mar 17, 2020",126,16
Egypt,EGY,"Mar 18, 2020",166,40
Egypt,EGY,"Mar 19, 2020",196,30
Egypt,EGY,"Mar 20, 2020",210,14
Egypt,EGY,"Mar 21, 2020",256,46
Egypt,EGY,"Mar 22, 2020",285,29
Egypt,EGY,"Mar 23, 2020",294,9
Egypt,EGY,"Mar 24, 2020",327,33
Egypt,EGY,"Mar 25, 2020",366,39
Egypt,EGY,"Mar 26, 2020",442,76
Egypt,EGY,"Mar 27, 2020",456,14
Egypt,EGY,"Mar 28, 2020",495,39
Egypt,EGY,"Mar 29, 2020",536,41
Egypt,EGY,"Mar 30, 2020",576,40
El Salvador,SLV,"Mar 19, 2020",1,1
El Salvador,SLV,"Mar 20, 2020",1,0
El Salvador,SLV,"Mar 21, 2020",3,2
El Salvador,SLV,"Mar 22, 2020",3,0
El Salvador,SLV,"Mar 23, 2020",3,0
El Salvador,SLV,"Mar 24, 2020",5,2
El Salvador,SLV,"Mar 25, 2020",9,4
El Salvador,SLV,"Mar 26, 2020",13,4
El Salvador,SLV,"Mar 27, 2020",13,0
El Salvador,SLV,"Mar 28, 2020",13,0
El Salvador,SLV,"Mar 29, 2020",19,6
El Salvador,SLV,"Mar 30, 2020",30,11
Equatorial Guinea,GNQ,"Mar 15, 2020",1,1
Equatorial Guinea,GNQ,"Mar 16, 2020",1,0
Equatorial Guinea,GNQ,"Mar 17, 2020",1,0
Equatorial Guinea,GNQ,"Mar 18, 2020",1,0
Equatorial Guinea,GNQ,"Mar 19, 2020",3,2
Equatorial Guinea,GNQ,"Mar 20, 2020",4,1
Equatorial Guinea,GNQ,"Mar 21, 2020",4,0
Equatorial Guinea,GNQ,"Mar 22, 2020",6,2
Equatorial Guinea,GNQ,"Mar 23, 2020",6,0
Equatorial Guinea,GNQ,"Mar 24, 2020",9,3
Equatorial Guinea,GNQ,"Mar 25, 2020",9,0
Equatorial Guinea,GNQ,"Mar 26, 2020",11,2
Equatorial Guinea,GNQ,"Mar 27, 2020",12,1
Equatorial Guinea,GNQ,"Mar 28, 2020",13,1
Equatorial Guinea,GNQ,"Mar 29, 2020",13,0
Equatorial Guinea,GNQ,"Mar 30, 2020",14,1
Eritrea,ERI,"Mar 22, 2020",1,1
Eritrea,ERI,"Mar 23, 2020",1,0
Eritrea,ERI,"Mar 24, 2020",1,0
Eritrea,ERI,"Mar 25, 2020",1,0
Eritrea,ERI,"Mar 26, 2020",4,3
Eritrea,ERI,"Mar 27, 2020",6,2
Eritrea,ERI,"Mar 28, 2020",6,0
Eritrea,ERI,"Mar 29, 2020",6,0
Eritrea,ERI,"Mar 30, 2020",12,6
Estonia,EST,"Dec 31, 2019",0,0
Estonia,EST,"Jan 1, 2020",0,0
Estonia,EST,"Jan 2, 2020",0,0
Estonia,EST,"Jan 3, 2020",0,0
Estonia,EST,"Jan 4, 2020",0,0
Estonia,EST,"Jan 5, 2020",0,0
Estonia,EST,"Jan 6, 2020",0,0
Estonia,EST,"Jan 7, 2020",0,0
Estonia,EST,"Jan 8, 2020",0,0
Estonia,EST,"Jan 9, 2020",0,0
Estonia,EST,"Jan 10, 2020",0,0
Estonia,EST,"Jan 11, 2020",0,0
Estonia,EST,"Jan 12, 2020",0,0
Estonia,EST,"Jan 13, 2020",0,0
Estonia,EST,"Jan 14, 2020",0,0
Estonia,EST,"Jan 15, 2020",0,0
Estonia,EST,"Jan 16, 2020",0,0
Estonia,EST,"Jan 17, 2020",0,0
Estonia,EST,"Jan 18, 2020",0,0
Estonia,EST,"Jan 19, 2020",0,0
Estonia,EST,"Jan 20, 2020",0,0
Estonia,EST,"Jan 21, 2020",0,0
Estonia,EST,"Jan 22, 2020",0,0
Estonia,EST,"Jan 23, 2020",0,0
Estonia,EST,"Jan 24, 2020",0,0
Estonia,EST,"Jan 25, 2020",0,0
Estonia,EST,"Jan 26, 2020",0,0
Estonia,EST,"Jan 27, 2020",0,0
Estonia,EST,"Jan 28, 2020",0,0
Estonia,EST,"Jan 29, 2020",0,0
Estonia,EST,"Jan 30, 2020",0,0
Estonia,EST,"Jan 31, 2020",0,0
Estonia,EST,"Feb 1, 2020",0,0
Estonia,EST,"Feb 2, 2020",0,0
Estonia,EST,"Feb 3, 2020",0,0
Estonia,EST,"Feb 4, 2020",0,0
Estonia,EST,"Feb 5, 2020",0,0
Estonia,EST,"Feb 6, 2020",0,0
Estonia,EST,"Feb 7, 2020",0,0
Estonia,EST,"Feb 8, 2020",0,0
Estonia,EST,"Feb 9, 2020",0,0
Estonia,EST,"Feb 10, 2020",0,0
Estonia,EST,"Feb 11, 2020",0,0
Estonia,EST,"Feb 12, 2020",0,0
Estonia,EST,"Feb 13, 2020",0,0
Estonia,EST,"Feb 14, 2020",0,0
Estonia,EST,"Feb 15, 2020",0,0
Estonia,EST,"Feb 16, 2020",0,0
Estonia,EST,"Feb 17, 2020",0,0
Estonia,EST,"Feb 18, 2020",0,0
Estonia,EST,"Feb 19, 2020",0,0
Estonia,EST,"Feb 20, 2020",0,0
Estonia,EST,"Feb 21, 2020",0,0
Estonia,EST,"Feb 22, 2020",0,0
Estonia,EST,"Feb 23, 2020",0,0
Estonia,EST,"Feb 24, 2020",0,0
Estonia,EST,"Feb 25, 2020",0,0
Estonia,EST,"Feb 26, 2020",0,0
Estonia,EST,"Feb 27, 2020",0,0
Estonia,EST,"Feb 28, 2020",1,1
Estonia,EST,"Feb 29, 2020",1,0
Estonia,EST,"Mar 1, 2020",1,0
Estonia,EST,"Mar 2, 2020",1,0
Estonia,EST,"Mar 4, 2020",2,1
Estonia,EST,"Mar 6, 2020",5,3
Estonia,EST,"Mar 7, 2020",10,5
Estonia,EST,"Mar 11, 2020",13,3
Estonia,EST,"Mar 12, 2020",16,3
Estonia,EST,"Mar 13, 2020",27,11
Estonia,EST,"Mar 14, 2020",79,52
Estonia,EST,"Mar 15, 2020",115,36
Estonia,EST,"Mar 16, 2020",171,56
Estonia,EST,"Mar 17, 2020",205,34
Estonia,EST,"Mar 18, 2020",225,20
Estonia,EST,"Mar 19, 2020",258,33
Estonia,EST,"Mar 20, 2020",267,9
Estonia,EST,"Mar 21, 2020",283,16
Estonia,EST,"Mar 22, 2020",306,23
Estonia,EST,"Mar 23, 2020",326,20
Estonia,EST,"Mar 24, 2020",352,26
Estonia,EST,"Mar 25, 2020",369,17
Estonia,EST,"Mar 26, 2020",404,35
Estonia,EST,"Mar 27, 2020",538,134
Estonia,EST,"Mar 28, 2020",575,37
Estonia,EST,"Mar 29, 2020",640,65
Estonia,EST,"Mar 30, 2020",679,39
Ethiopia,ETH,"Mar 14, 2020",1,1
Ethiopia,ETH,"Mar 15, 2020",1,0
Ethiopia,ETH,"Mar 16, 2020",4,3
Ethiopia,ETH,"Mar 17, 2020",5,1
Ethiopia,ETH,"Mar 18, 2020",5,0
Ethiopia,ETH,"Mar 19, 2020",6,1
Ethiopia,ETH,"Mar 20, 2020",7,1
Ethiopia,ETH,"Mar 21, 2020",9,2
Ethiopia,ETH,"Mar 22, 2020",9,0
Ethiopia,ETH,"Mar 23, 2020",11,2
Ethiopia,ETH,"Mar 24, 2020",11,0
Ethiopia,ETH,"Mar 25, 2020",11,0
Ethiopia,ETH,"Mar 26, 2020",12,1
Ethiopia,ETH,"Mar 27, 2020",12,0
Ethiopia,ETH,"Mar 28, 2020",16,4
Ethiopia,ETH,"Mar 29, 2020",16,0
Ethiopia,ETH,"Mar 30, 2020",16,0
Faeroe Islands,FRO,"Mar 20, 2020",72,72
Faeroe Islands,FRO,"Mar 21, 2020",80,8
Faeroe Islands,FRO,"Mar 22, 2020",92,12
Faeroe Islands,FRO,"Mar 23, 2020",115,23
Faeroe Islands,FRO,"Mar 24, 2020",118,3
Faeroe Islands,FRO,"Mar 25, 2020",122,4
Faeroe Islands,FRO,"Mar 26, 2020",132,10
Faeroe Islands,FRO,"Mar 27, 2020",140,8
Faeroe Islands,FRO,"Mar 28, 2020",144,4
Faeroe Islands,FRO,"Mar 29, 2020",155,11
Faeroe Islands,FRO,"Mar 30, 2020",159,4
Fiji,FJI,"Mar 20, 2020",1,1
Fiji,FJI,"Mar 21, 2020",1,0
Fiji,FJI,"Mar 22, 2020",2,1
Fiji,FJI,"Mar 23, 2020",3,1
Fiji,FJI,"Mar 24, 2020",4,1
Fiji,FJI,"Mar 25, 2020",5,1
Fiji,FJI,"Mar 26, 2020",5,0
Fiji,FJI,"Mar 27, 2020",5,0
Fiji,FJI,"Mar 28, 2020",5,0
Fiji,FJI,"Mar 29, 2020",5,0
Fiji,FJI,"Mar 30, 2020",5,0
Finland,FIN,"Dec 31, 2019",0,0
Finland,FIN,"Jan 1, 2020",0,0
Finland,FIN,"Jan 2, 2020",0,0
Finland,FIN,"Jan 3, 2020",0,0
Finland,FIN,"Jan 4, 2020",0,0
Finland,FIN,"Jan 5, 2020",0,0
Finland,FIN,"Jan 6, 2020",0,0
Finland,FIN,"Jan 7, 2020",0,0
Finland,FIN,"Jan 8, 2020",0,0
Finland,FIN,"Jan 9, 2020",0,0
Finland,FIN,"Jan 10, 2020",0,0
Finland,FIN,"Jan 11, 2020",0,0
Finland,FIN,"Jan 12, 2020",0,0
Finland,FIN,"Jan 13, 2020",0,0
Finland,FIN,"Jan 14, 2020",0,0
Finland,FIN,"Jan 15, 2020",0,0
Finland,FIN,"Jan 16, 2020",0,0
Finland,FIN,"Jan 17, 2020",0,0
Finland,FIN,"Jan 18, 2020",0,0
Finland,FIN,"Jan 19, 2020",0,0
Finland,FIN,"Jan 20, 2020",0,0
Finland,FIN,"Jan 21, 2020",0,0
Finland,FIN,"Jan 22, 2020",0,0
Finland,FIN,"Jan 23, 2020",0,0
Finland,FIN,"Jan 24, 2020",0,0
Finland,FIN,"Jan 25, 2020",0,0
Finland,FIN,"Jan 26, 2020",0,0
Finland,FIN,"Jan 27, 2020",0,0
Finland,FIN,"Jan 28, 2020",0,0
Finland,FIN,"Jan 29, 2020",0,0
Finland,FIN,"Jan 30, 2020",1,1
Finland,FIN,"Jan 31, 2020",1,0
Finland,FIN,"Feb 1, 2020",1,0
Finland,FIN,"Feb 2, 2020",1,0
Finland,FIN,"Feb 3, 2020",1,0
Finland,FIN,"Feb 4, 2020",1,0
Finland,FIN,"Feb 5, 2020",1,0
Finland,FIN,"Feb 6, 2020",1,0
Finland,FIN,"Feb 7, 2020",1,0
Finland,FIN,"Feb 8, 2020",1,0
Finland,FIN,"Feb 9, 2020",1,0
Finland,FIN,"Feb 10, 2020",1,0
Finland,FIN,"Feb 11, 2020",1,0
Finland,FIN,"Feb 12, 2020",1,0
Finland,FIN,"Feb 13, 2020",1,0
Finland,FIN,"Feb 14, 2020",1,0
Finland,FIN,"Feb 15, 2020",1,0
Finland,FIN,"Feb 16, 2020",1,0
Finland,FIN,"Feb 17, 2020",1,0
Finland,FIN,"Feb 18, 2020",1,0
Finland,FIN,"Feb 19, 2020",1,0
Finland,FIN,"Feb 20, 2020",1,0
Finland,FIN,"Feb 21, 2020",1,0
Finland,FIN,"Feb 22, 2020",1,0
Finland,FIN,"Feb 23, 2020",1,0
Finland,FIN,"Feb 24, 2020",1,0
Finland,FIN,"Feb 25, 2020",1,0
Finland,FIN,"Feb 26, 2020",1,0
Finland,FIN,"Feb 27, 2020",2,1
Finland,FIN,"Feb 28, 2020",2,0
Finland,FIN,"Feb 29, 2020",3,1
Finland,FIN,"Mar 1, 2020",3,0
Finland,FIN,"Mar 2, 2020",6,3
Finland,FIN,"Mar 4, 2020",7,1
Finland,FIN,"Mar 6, 2020",12,5
Finland,FIN,"Mar 7, 2020",19,7
Finland,FIN,"Mar 9, 2020",30,11
Finland,FIN,"Mar 10, 2020",40,10
Finland,FIN,"Mar 12, 2020",59,19
Finland,FIN,"Mar 13, 2020",155,96
Finland,FIN,"Mar 15, 2020",210,55
Finland,FIN,"Mar 16, 2020",267,57
Finland,FIN,"Mar 17, 2020",272,5
Finland,FIN,"Mar 18, 2020",319,47
Finland,FIN,"Mar 19, 2020",369,50
Finland,FIN,"Mar 20, 2020",400,31
Finland,FIN,"Mar 21, 2020",450,50
Finland,FIN,"Mar 22, 2020",521,71
Finland,FIN,"Mar 23, 2020",626,105
Finland,FIN,"Mar 24, 2020",700,74
Finland,FIN,"Mar 25, 2020",792,92
Finland,FIN,"Mar 26, 2020",880,88
Finland,FIN,"Mar 27, 2020",958,78
Finland,FIN,"Mar 28, 2020",1025,67
Finland,FIN,"Mar 29, 2020",1218,193
Finland,FIN,"Mar 30, 2020",1218,0
France,FRA,"Dec 31, 2019",0,0
France,FRA,"Jan 1, 2020",0,0
France,FRA,"Jan 2, 2020",0,0
France,FRA,"Jan 3, 2020",0,0
France,FRA,"Jan 4, 2020",0,0
France,FRA,"Jan 5, 2020",0,0
France,FRA,"Jan 6, 2020",0,0
France,FRA,"Jan 7, 2020",0,0
France,FRA,"Jan 8, 2020",0,0
France,FRA,"Jan 9, 2020",0,0
France,FRA,"Jan 10, 2020",0,0
France,FRA,"Jan 11, 2020",0,0
France,FRA,"Jan 12, 2020",0,0
France,FRA,"Jan 13, 2020",0,0
France,FRA,"Jan 14, 2020",0,0
France,FRA,"Jan 15, 2020",0,0
France,FRA,"Jan 16, 2020",0,0
France,FRA,"Jan 17, 2020",0,0
France,FRA,"Jan 18, 2020",0,0
France,FRA,"Jan 19, 2020",0,0
France,FRA,"Jan 20, 2020",0,0
France,FRA,"Jan 21, 2020",0,0
France,FRA,"Jan 22, 2020",0,0
France,FRA,"Jan 23, 2020",0,0
France,FRA,"Jan 24, 2020",0,0
France,FRA,"Jan 25, 2020",3,3
France,FRA,"Jan 26, 2020",3,0
France,FRA,"Jan 27, 2020",3,0
France,FRA,"Jan 28, 2020",3,0
France,FRA,"Jan 29, 2020",4,1
France,FRA,"Jan 30, 2020",5,1
France,FRA,"Jan 31, 2020",6,1
France,FRA,"Feb 1, 2020",6,0
France,FRA,"Feb 2, 2020",6,0
France,FRA,"Feb 3, 2020",6,0
France,FRA,"Feb 4, 2020",6,0
France,FRA,"Feb 5, 2020",6,0
France,FRA,"Feb 6, 2020",6,0
France,FRA,"Feb 7, 2020",6,0
France,FRA,"Feb 8, 2020",11,5
France,FRA,"Feb 9, 2020",11,0
France,FRA,"Feb 10, 2020",11,0
France,FRA,"Feb 11, 2020",11,0
France,FRA,"Feb 12, 2020",11,0
France,FRA,"Feb 13, 2020",11,0
France,FRA,"Feb 14, 2020",11,0
France,FRA,"Feb 15, 2020",11,0
France,FRA,"Feb 16, 2020",11,0
France,FRA,"Feb 17, 2020",12,1
France,FRA,"Feb 18, 2020",12,0
France,FRA,"Feb 19, 2020",12,0
France,FRA,"Feb 20, 2020",12,0
France,FRA,"Feb 21, 2020",12,0
France,FRA,"Feb 22, 2020",12,0
France,FRA,"Feb 23, 2020",12,0
France,FRA,"Feb 24, 2020",12,0
France,FRA,"Feb 25, 2020",12,0
France,FRA,"Feb 26, 2020",14,2
France,FRA,"Feb 27, 2020",17,3
France,FRA,"Feb 28, 2020",38,21
France,FRA,"Feb 29, 2020",57,19
France,FRA,"Mar 1, 2020",100,43
France,FRA,"Mar 2, 2020",130,30
France,FRA,"Mar 3, 2020",178,48
France,FRA,"Mar 4, 2020",212,34
France,FRA,"Mar 5, 2020",285,73
France,FRA,"Mar 6, 2020",423,138
France,FRA,"Mar 7, 2020",613,190
France,FRA,"Mar 8, 2020",716,103
France,FRA,"Mar 9, 2020",1126,410
France,FRA,"Mar 10, 2020",1412,286
France,FRA,"Mar 11, 2020",1784,372
France,FRA,"Mar 12, 2020",2281,497
France,FRA,"Mar 13, 2020",2876,595
France,FRA,"Mar 14, 2020",3661,785
France,FRA,"Mar 15, 2020",4499,838
France,FRA,"Mar 16, 2020",5423,924
France,FRA,"Mar 17, 2020",6633,1210
France,FRA,"Mar 18, 2020",7730,1097
France,FRA,"Mar 19, 2020",9134,1404
France,FRA,"Mar 20, 2020",10995,1861
France,FRA,"Mar 21, 2020",12612,1617
France,FRA,"Mar 22, 2020",14459,1847
France,FRA,"Mar 23, 2020",16018,1559
France,FRA,"Mar 24, 2020",19856,3838
France,FRA,"Mar 25, 2020",22302,2446
France,FRA,"Mar 26, 2020",25233,2931
France,FRA,"Mar 27, 2020",29155,3922
France,FRA,"Mar 28, 2020",32964,3809
France,FRA,"Mar 29, 2020",37575,4611
France,FRA,"Mar 30, 2020",40174,2599
French Polynesia,PYF,"Mar 19, 2020",3,3
French Polynesia,PYF,"Mar 20, 2020",3,0
French Polynesia,PYF,"Mar 21, 2020",15,12
French Polynesia,PYF,"Mar 22, 2020",17,2
French Polynesia,PYF,"Mar 23, 2020",18,1
French Polynesia,PYF,"Mar 24, 2020",23,5
French Polynesia,PYF,"Mar 25, 2020",25,2
French Polynesia,PYF,"Mar 26, 2020",25,0
French Polynesia,PYF,"Mar 27, 2020",30,5
French Polynesia,PYF,"Mar 28, 2020",30,0
French Polynesia,PYF,"Mar 29, 2020",34,4
French Polynesia,PYF,"Mar 30, 2020",35,1
Gabon,GAB,"Mar 13, 2020",1,1
Gabon,GAB,"Mar 15, 2020",1,0
Gabon,GAB,"Mar 16, 2020",1,0
Gabon,GAB,"Mar 17, 2020",1,0
Gabon,GAB,"Mar 18, 2020",1,0
Gabon,GAB,"Mar 19, 2020",3,2
Gabon,GAB,"Mar 20, 2020",3,0
Gabon,GAB,"Mar 21, 2020",3,0
Gabon,GAB,"Mar 22, 2020",3,0
Gabon,GAB,"Mar 23, 2020",6,3
Gabon,GAB,"Mar 24, 2020",6,0
Gabon,GAB,"Mar 25, 2020",6,0
Gabon,GAB,"Mar 26, 2020",6,0
Gabon,GAB,"Mar 27, 2020",7,1
Gabon,GAB,"Mar 28, 2020",7,0
Gabon,GAB,"Mar 29, 2020",7,0
Gabon,GAB,"Mar 30, 2020",7,0
Gambia,GMB,"Mar 18, 2020",1,1
Gambia,GMB,"Mar 19, 2020",1,0
Gambia,GMB,"Mar 20, 2020",1,0
Gambia,GMB,"Mar 21, 2020",1,0
Gambia,GMB,"Mar 22, 2020",1,0
Gambia,GMB,"Mar 23, 2020",1,0
Gambia,GMB,"Mar 24, 2020",2,1
Gambia,GMB,"Mar 25, 2020",3,1
Gambia,GMB,"Mar 26, 2020",3,0
Gambia,GMB,"Mar 27, 2020",3,0
Gambia,GMB,"Mar 28, 2020",3,0
Gambia,GMB,"Mar 29, 2020",3,0
Gambia,GMB,"Mar 30, 2020",3,0
Georgia,GEO,"Dec 31, 2019",0,0
Georgia,GEO,"Jan 1, 2020",0,0
Georgia,GEO,"Jan 2, 2020",0,0
Georgia,GEO,"Jan 3, 2020",0,0
Georgia,GEO,"Jan 4, 2020",0,0
Georgia,GEO,"Jan 5, 2020",0,0
Georgia,GEO,"Jan 6, 2020",0,0
Georgia,GEO,"Jan 7, 2020",0,0
Georgia,GEO,"Jan 8, 2020",0,0
Georgia,GEO,"Jan 9, 2020",0,0
Georgia,GEO,"Jan 10, 2020",0,0
Georgia,GEO,"Jan 11, 2020",0,0
Georgia,GEO,"Jan 12, 2020",0,0
Georgia,GEO,"Jan 13, 2020",0,0
Georgia,GEO,"Jan 14, 2020",0,0
Georgia,GEO,"Jan 15, 2020",0,0
Georgia,GEO,"Jan 16, 2020",0,0
Georgia,GEO,"Jan 17, 2020",0,0
Georgia,GEO,"Jan 18, 2020",0,0
Georgia,GEO,"Jan 19, 2020",0,0
Georgia,GEO,"Jan 20, 2020",0,0
Georgia,GEO,"Jan 21, 2020",0,0
Georgia,GEO,"Jan 22, 2020",0,0
Georgia,GEO,"Jan 23, 2020",0,0
Georgia,GEO,"Jan 24, 2020",0,0
Georgia,GEO,"Jan 25, 2020",0,0
Georgia,GEO,"Jan 26, 2020",0,0
Georgia,GEO,"Jan 27, 2020",0,0
Georgia,GEO,"Jan 28, 2020",0,0
Georgia,GEO,"Jan 29, 2020",0,0
Georgia,GEO,"Jan 30, 2020",0,0
Georgia,GEO,"Jan 31, 2020",0,0
Georgia,GEO,"Feb 1, 2020",0,0
Georgia,GEO,"Feb 2, 2020",0,0
Georgia,GEO,"Feb 3, 2020",0,0
Georgia,GEO,"Feb 4, 2020",0,0
Georgia,GEO,"Feb 5, 2020",0,0
Georgia,GEO,"Feb 6, 2020",0,0
Georgia,GEO,"Feb 7, 2020",0,0
Georgia,GEO,"Feb 8, 2020",0,0
Georgia,GEO,"Feb 9, 2020",0,0
Georgia,GEO,"Feb 10, 2020",0,0
Georgia,GEO,"Feb 11, 2020",0,0
Georgia,GEO,"Feb 12, 2020",0,0
Georgia,GEO,"Feb 13, 2020",0,0
Georgia,GEO,"Feb 14, 2020",0,0
Georgia,GEO,"Feb 15, 2020",0,0
Georgia,GEO,"Feb 16, 2020",0,0
Georgia,GEO,"Feb 17, 2020",0,0
Georgia,GEO,"Feb 18, 2020",0,0
Georgia,GEO,"Feb 19, 2020",0,0
Georgia,GEO,"Feb 20, 2020",0,0
Georgia,GEO,"Feb 21, 2020",0,0
Georgia,GEO,"Feb 22, 2020",0,0
Georgia,GEO,"Feb 23, 2020",0,0
Georgia,GEO,"Feb 24, 2020",0,0
Georgia,GEO,"Feb 25, 2020",0,0
Georgia,GEO,"Feb 26, 2020",0,0
Georgia,GEO,"Feb 27, 2020",1,1
Georgia,GEO,"Feb 28, 2020",1,0
Georgia,GEO,"Feb 29, 2020",2,1
Georgia,GEO,"Mar 1, 2020",3,1
Georgia,GEO,"Mar 2, 2020",3,0
Georgia,GEO,"Mar 5, 2020",3,0
Georgia,GEO,"Mar 6, 2020",9,6
Georgia,GEO,"Mar 8, 2020",12,3
Georgia,GEO,"Mar 9, 2020",13,1
Georgia,GEO,"Mar 10, 2020",15,2
Georgia,GEO,"Mar 11, 2020",23,8
Georgia,GEO,"Mar 12, 2020",24,1
Georgia,GEO,"Mar 13, 2020",25,1
Georgia,GEO,"Mar 14, 2020",30,5
Georgia,GEO,"Mar 15, 2020",30,0
Georgia,GEO,"Mar 16, 2020",30,0
Georgia,GEO,"Mar 17, 2020",33,3
Georgia,GEO,"Mar 18, 2020",34,1
Georgia,GEO,"Mar 19, 2020",34,0
Georgia,GEO,"Mar 20, 2020",40,6
Georgia,GEO,"Mar 21, 2020",43,3
Georgia,GEO,"Mar 22, 2020",49,6
Georgia,GEO,"Mar 23, 2020",54,5
Georgia,GEO,"Mar 24, 2020",61,7
Georgia,GEO,"Mar 25, 2020",70,9
Georgia,GEO,"Mar 26, 2020",73,3
Georgia,GEO,"Mar 27, 2020",79,6
Georgia,GEO,"Mar 28, 2020",81,2
Georgia,GEO,"Mar 29, 2020",85,4
Georgia,GEO,"Mar 30, 2020",90,5
Germany,DEU,"Dec 31, 2019",0,0
Germany,DEU,"Jan 1, 2020",0,0
Germany,DEU,"Jan 2, 2020",0,0
Germany,DEU,"Jan 3, 2020",0,0
Germany,DEU,"Jan 4, 2020",0,0
Germany,DEU,"Jan 5, 2020",0,0
Germany,DEU,"Jan 6, 2020",0,0
Germany,DEU,"Jan 7, 2020",0,0
Germany,DEU,"Jan 8, 2020",0,0
Germany,DEU,"Jan 9, 2020",0,0
Germany,DEU,"Jan 10, 2020",0,0
Germany,DEU,"Jan 11, 2020",0,0
Germany,DEU,"Jan 12, 2020",0,0
Germany,DEU,"Jan 13, 2020",0,0
Germany,DEU,"Jan 14, 2020",0,0
